customer_id,full_name,customer_type,birth_date,gender,email,phone,address,social_channels,source,tags,notes,created_at,updated_at,lifecycle_stage
4041,Dương Thanh Dũng,Trung bình,1998-02-11,Nam,duong.thanh.dung@yahoo.com,981224055,"Nhà Thuốc FPT Long Châu, Địa chỉ: 509 Cửa Đại, P, Hội An, Quảng Nam, Số điện thoại: 1800 6928, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+FPT+Long+Ch%C3%A2u/data=!4m7!3m6!1s0x31420d3f8c02a655:0x127e0fcfbbdf8cbd!8m2!3d15.8790669!4d108.3355232","{""tiktok"": ""tiktok.com/duong_thanh_dung27"", ""instagram"": ""instagram.com/duong_thanh_dung3"", ""zalo"": ""zalo.com/duong_thanh_dung41"", ""preferred"": ""tiktok""}",Ads,"[""coupon-hunter"", ""da-nhay-cam""]",,2025-02-22 17:15:55,2025-04-28 13:27:11,Prospect
4043,Phạm Văn Linh,Trung bình,1997-05-24,Nữ,pham.van.linh@hotmail.com,556002698,"RUBY SILVER | TRANG SỨC BẠC BÌNH DƯƠNG, Địa chỉ: 60 Nguyễn Thái Học, Phường, Thủ Dầu Một, Bình Dương, Số điện thoại: 0933 958 238, https://www.google.com/maps/place/RUBY+SILVER+%7C+TRANG+S%E1%BB%A8C+B%E1%BA%A0C+B%C3%8CNH+D%C6%AF%C6%A0NG/data=!4m7!3m6!1s0x","{""tiktok"": ""tiktok.com/pham_van_linh82"", ""zalo"": ""zalo.com/pham_van_linh22"", ""youtube"": ""youtube.com/pham_van_linh34"", ""preferred"": ""zalo""}",Referral,"[""bodycare"", ""da-nhay-cam"", ""clean-beauty""]",,2025-05-11 07:02:20,2025-08-03 20:55:02,Lead
4045,Lê Phương Trang,Trung bình,1965-01-24,Nữ,le.phuong.trang@hotmail.com,940309082,"Khách sạn TÂN THI, Địa chỉ: 140 Nguyễn Huệ, Trần Phú, Quy Nhơn, Bình Định 550000, Số điện thoại: 0774 591 907, https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+T%C3%82N+THI/data=!4m10!3m9!1s0x316f6d88e7c2996b:0x2ce38f1d0855fd1!5m2!4m1!1i2!8m2!3d13","{""tiktok"": ""tiktok.com/le_phuong_trang23"", ""instagram"": ""instagram.com/le_phuong_trang82"", ""zalo"": ""zalo.com/le_phuong_trang78"", ""youtube"": ""youtube.com/le_phuong_trang22"", ""preferred"": ""zalo""}",Ads,[],,2025-10-05 02:14:50,2025-10-09 07:32:00,Lead
4046,Ngô Văn Kim,Trung bình,1986-08-19,Nam,ngo.van.kim393@icloud.com,927637441,"Nhà Thuốc FPT Long Châu, Địa chỉ: 67 - 69 Hùng Vương, TT. Liễu Đề, Nghĩa Hưng, Nam Định, Số điện thoại: 1800 6928, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+FPT+Long+Ch%C3%A2u/data=!4m7!3m6!1s0x31360d08eebf23a5:0xabe50b2213c1439f!8m2!3d20.2","{""tiktok"": ""tiktok.com/ngo_van_kim18"", ""instagram"": ""instagram.com/ngo_van_kim11"", ""zalo"": ""zalo.com/ngo_van_kim20"", ""preferred"": ""tiktok""}",Ads,"[""niacinamide"", ""bodycare"", ""aha-bha""]",,2025-05-15 21:29:47,2025-08-05 02:49:56,Prospect
4048,Đặng Hữu Khoa,Mới,2002-11-17,Nam,dang.huu.khoa@icloud.com,942871014,"Nhà thuốc An Khang, Địa chỉ: 62 Trần Đại Nghĩa, Phường 4, Vĩnh Long, 700000, Số điện thoại: 1900 1572, https://www.google.com/maps/place/Nh%C3%A0+thu%E1%BB%91c+An+Khang/data=!4m7!3m6!1s0x310a9d4e4e7112d3:0xf796698342d7dfae!8m2!3d10.2465738!4d105.9789489!1","{""tiktok"": ""tiktok.com/dang_huu_khoa34"", ""instagram"": ""instagram.com/dang_huu_khoa87"", ""zalo"": ""zalo.com/dang_huu_khoa44"", ""youtube"": ""youtube.com/dang_huu_khoa36"", ""preferred"": ""tiktok""}",Referral,"[""bodycare"", ""aha-bha"", ""nuoc-hoa""]",,2025-08-04 17:35:06,2025-10-09 07:24:00,Prospect
4050,Hồ Ngọc Linh,Trung bình,1962-02-25,Nam,ho.ngoc.linh128@icloud.com,587964851,"KHÁCH SẠN AN VŨ HOTEL, Địa chỉ: 472 Đ. Kon Tum, tổ 5, Bắc Kạn, 260000, Số điện thoại: 0986 257 862, https://www.google.com/maps/place/KH%C3%81CH+S%E1%BA%A0N+AN+V%C5%A8+HOTEL/data=!4m10!3m9!1s0x36cadf876155c62d:0x235b7544919d829d!5m2!4m1!1i2!8m2!3d22.13920","{""tiktok"": ""tiktok.com/ho_ngoc_linh68"", ""youtube"": ""youtube.com/ho_ngoc_linh44"", ""preferred"": ""facebook""}",Ads,"[""aha-bha""]",,2025-06-01 15:01:11,2025-07-06 05:20:08,Lead
4051,Đặng Thị Phát,Mới,2006-07-18,Nam,dang.thi.phat@gmail.com,563453441,"CAFE LINH CÀ NÁ, Địa chỉ: 8VRH+9F7, Phươc Diêm, Thuận Nam, Ninh Thuận, https://www.google.com/maps/place/CAFE+LINH+C%C3%80+N%C3%81/data=!4m7!3m6!1s0x31772968c40e4af9:0xa857af93ce4e9b4c!8m2!3d11.3410574!4d108.878898!16s%2Fg%2F11s7p8bf64!19sChIJ-UoOxGgpdzER","{""tiktok"": ""tiktok.com/dang_thi_phat40"", ""instagram"": ""instagram.com/dang_thi_phat66"", ""preferred"": ""email""}",Ads,"[""tri-mun"", ""aha-bha""]",,2025-05-02 21:29:44,2025-06-01 02:25:24,Prospect
4056,Đặng Minh Giang,Trung bình,2005-01-10,Nữ,dang.minh.giang@gmail.com,573218873,"Cafe Thiên Kim, Địa chỉ: M358+R89, Bắc Sơn, Thuận Bắc, Ninh Thuận, Số điện thoại: 0907 897 704, https://www.google.com/maps/place/Cafe+Thi%C3%AAn+Kim/data=!4m7!3m6!1s0x3170c50018f9eff1:0x85097b56f2982990!8m2!3d11.6598358!4d109.0652052!16s%2Fg%2F11lzqrm1hz","{""tiktok"": ""tiktok.com/dang_minh_giang40"", ""zalo"": ""zalo.com/dang_minh_giang36"", ""facebook"": ""facebook.com/dang_minh_giang39"", ""preferred"": ""zalo""}",Social,"[""coupon-hunter"", ""ship-nhanh""]",,2025-06-19 23:01:08,2025-08-07 09:49:32,Prospect
4061,Dương Phương Kim,Vip,1969-08-10,Nam,duong.phuong.kim@hotmail.com,815399958,"Hệ Thống Nhà Thuốc Mát Tay, Địa chỉ: Q6Q3+76F, Trương Vĩnh Ký, Nhơn Bình, Quy Nhơn, Bình Định, Số điện thoại: 0938 946 122, https://www.google.com/maps/place/H%E1%BB%87+Th%E1%BB%91ng+Nh%C3%A0+Thu%E1%BB%91c+M%C3%A1t+Tay/data=!4m7!3m6!1s0x316f6b588b27ae4f:0","{""tiktok"": ""tiktok.com/duong_phuong_kim13"", ""zalo"": ""zalo.com/duong_phuong_kim20"", ""facebook"": ""facebook.com/duong_phuong_kim70"", ""preferred"": ""facebook""}",Social,"[""coupon-hunter"", ""nuoc-hoa""]",,2025-02-08 12:54:33,2025-05-08 20:13:02,Prospect
4069,Ngô Đức Linh,Mới,1981-01-01,Nữ,ngo.duc.linh@yahoo.com,864152595,"Seabank - Atm, Địa chỉ: 783 Đ. Trần Xuân Soạn, Tân Hưng, 7, Hồ Chí Minh, https://www.google.com/maps/place/Seabank+-+Atm/data=!4m7!3m6!1s0x31752f0cafeb7239:0xe31eb413249a3977!8m2!3d10.7513409!4d106.6994197!16s%2Fg%2F11zgwv90g!19sChIJOXLrrwwvdTERdzmaJBO0Hu","{""instagram"": ""instagram.com/ngo_duc_linh96"", ""youtube"": ""youtube.com/ngo_duc_linh63"", ""preferred"": ""instagram""}",Event,"[""gooming-nam"", ""lip-matte""]",,2025-05-11 14:45:12,2025-05-13 02:23:15,Lead
4075,Ngô Phương Hoa,Trung bình,1977-09-09,Nữ,ngo.phuong.hoa4611@gmail.com,330540868,"Nhà Thuốc Khang An, Địa chỉ: 176 A Thống Nhất, Phương Sài, Nha Trang, Khánh Hòa 650000, Số điện thoại: 0799 357 679, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+Khang+An/data=!4m7!3m6!1s0x31705d7e15658d5b:0xf2fdfa7f59c36876!8m2!3d12.2512217!4","{""instagram"": ""instagram.com/ngo_phuong_hoa46"", ""zalo"": ""zalo.com/ngo_phuong_hoa73"", ""facebook"": ""facebook.com/ngo_phuong_hoa1"", ""preferred"": ""zalo""}",Social,"[""aha-bha"", ""chong-nang""]",,2025-01-08 07:20:01,2025-02-13 08:15:38,Lead
4077,Huỳnh Thanh Chi,Mới,2005-02-05,Nữ,huynh.thanh.chi8773@outlook.com,576644372,"Cà phê ST139 - Coffee & Milk Tea, Địa chỉ: 8VVH+G55, Cà Ná, Thuận Nam, Ninh Thuận, https://www.google.com/maps/place/C%C3%A0+ph%C3%AA+ST139+-+Coffee+%26+Milk+Tea/data=!4m7!3m6!1s0x317729003b0d4d01:0xa10d29268031494e!8m2!3d11.3437584!4d108.8779825!16s%2Fg%","{""tiktok"": ""tiktok.com/huynh_thanh_chi66"", ""instagram"": ""instagram.com/huynh_thanh_chi25"", ""zalo"": ""zalo.com/huynh_thanh_chi33"", ""facebook"": ""facebook.com/huynh_thanh_chi78"", ""preferred"": ""email""}",Ads,"[""gooming-nam"", ""livestream-fan""]",,2024-10-15 01:16:17,2025-01-20 04:14:31,Prospect
4078,Bùi Thu Tài,Trung bình,1996-04-05,Nam,bui.thu.tai@yahoo.com,762362745,"Khách sạn Châu Thành, Địa chỉ: Mười Sáu Tháng Tư, Mỹ Hải, Phan Rang-Tháp Chàm, Ninh Thuận, Số điện thoại: 0944 442 511, https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+Ch%C3%A2u+Th%C3%A0nh/data=!4m10!3m9!1s0x3170cfcaf8d5b9ff:0x95ceecf8da2a8a2a!5m","{""tiktok"": ""tiktok.com/bui_thu_tai73"", ""zalo"": ""zalo.com/bui_thu_tai84"", ""youtube"": ""youtube.com/bui_thu_tai28"", ""preferred"": ""tiktok""}",Social,"[""niacinamide"", ""da-nhay-cam""]",,2025-05-04 22:49:33,2025-08-15 01:21:22,Prospect
4081,Dương Thị Trinh,Trung bình,1989-05-10,Nam,duong.thi.trinh@gmail.com,995294201,"Nhà Thuốc FPT Long Châu, Địa chỉ: Khu Trung Thành, QL10, TT. Hậu Lộc, Hậu Lộc, Thanh Hóa 450000, Số điện thoại: 1800 6928, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+FPT+Long+Ch%C3%A2u/data=!4m7!3m6!1s0x31365df100fcae85:0x428a5b8d3ea02dd9!8m","{""tiktok"": ""tiktok.com/duong_thi_trinh2"", ""instagram"": ""instagram.com/duong_thi_trinh98"", ""facebook"": ""facebook.com/duong_thi_trinh16"", ""preferred"": ""facebook""}",Referral,[],,2025-05-26 19:42:28,2025-07-02 03:14:54,Lead
4083,Phạm Văn Ngân,Trung bình,1996-03-09,Nữ,pham.van.ngan@yahoo.com,751773702,"Tiệm Cafe 63, Địa chỉ: 63 Thống Nhất, Phan Rí Cửa, Tuy Phong, Bình Thuận, Số điện thoại: 0252 3854 594, https://www.google.com/maps/place/Ti%E1%BB%87m+Cafe+63/data=!4m7!3m6!1s0x3176c340dc998a4d:0x97b6995d3451a1e4!8m2!3d11.1812718!4d108.5623902!16s%2Fg%2F1","{""instagram"": ""instagram.com/pham_van_ngan27"", ""zalo"": ""zalo.com/pham_van_ngan42"", ""preferred"": ""zalo""}",Ads,"[""bodycare"", ""gooming-nam"", ""chong-nang""]",,2025-02-22 20:57:24,2025-06-21 00:08:22,Prospect
4087,Lê Minh An,Trung bình,2002-12-31,Nữ,le.minh.an@gmail.com,731998388,"Đá Trang Sức Thanh Long - Cửa Hàng Đá Phong Thủy Uy Tín TP. HCM, Địa chỉ: 51/5 Đ. Phan Văn Hớn, Bà Điểm, Hóc Môn, Hồ Chí Minh, Số điện thoại: 0937 996 171, https://www.google.com/maps/place/%C4%90%C3%A1+Trang+S%E1%BB%A9c+Thanh+Long+-+C%E1%BB%ADa+H%C3%A0ng","{""tiktok"": ""tiktok.com/le_minh_an33"", ""instagram"": ""instagram.com/le_minh_an24"", ""youtube"": ""youtube.com/le_minh_an28"", ""preferred"": ""tiktok""}",Website,[],,2025-07-07 20:01:45,2025-08-22 22:50:59,Lead
4090,Trần Quốc Linh,Mới,2000-08-12,Nữ,tran.quoc.linh2915@hotmail.com,555188905,"Nhà Thuốc Song An, Địa chỉ: 315 Đ. Nguyễn Văn Tư, Phường 5, Bến Tre, Số điện thoại: 0275 3817 084, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+Song+An/data=!4m7!3m6!1s0x310aa860b69631af:0x4f1a86a9de632ca3!8m2!3d10.2367096!4d106.3688014!16s%2F","{""tiktok"": ""tiktok.com/tran_quoc_linh24"", ""zalo"": ""zalo.com/tran_quoc_linh56"", ""facebook"": ""facebook.com/tran_quoc_linh40"", ""preferred"": ""tiktok""}",Email,"[""livestream-fan"", ""bodycare"", ""chong-nang""]",,2025-04-17 06:57:22,2025-07-08 11:00:04,Prospect
4095,Đỗ Minh Lộc,Trung bình,2007-12-15,Khác,do.minh.loc9348@gmail.com,325574220,"Nhà Thuốc FPT Long Châu, Địa chỉ: Xóm Nam Thịnh X, Diễn Châu, Nghệ An, Số điện thoại: 1800 6928, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+FPT+Long+Ch%C3%A2u/data=!4m7!3m6!1s0x31377d415da23f2f:0x183da5860741571e!8m2!3d18.9557871!4d105.60253","{""tiktok"": ""tiktok.com/do_minh_loc95"", ""zalo"": ""zalo.com/do_minh_loc97"", ""facebook"": ""facebook.com/do_minh_loc29"", ""youtube"": ""youtube.com/do_minh_loc80"", ""preferred"": ""phone""}",Ads,[],,2025-09-08 13:56:47,2025-09-13 03:55:16,Lead
4099,Dương Mai Ngân,Trung bình,1991-12-21,Nữ,duong.mai.ngan@hotmail.com,398458695,"Nhà Thuốc Dũng Thùy, Địa chỉ: Sao Đỏ, Chí Linh, Hải Dương, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+D%C5%A9ng+Th%C3%B9y/data=!4m7!3m6!1s0x3135790a36e011eb:0xfc64bec078ae4581!8m2!3d21.112089!4d106.3959722!16s%2Fg%2F11s8khn483!19sChIJ6xHgNgp","{""instagram"": ""instagram.com/duong_mai_ngan80"", ""preferred"": ""tiktok""}",Social,"[""coupon-hunter"", ""retinol""]",,2024-11-27 08:52:45,2025-01-02 21:09:38,Prospect
4111,Ngô Thanh Linh,Mới,2005-06-18,Nữ,ngo.thanh.linh@icloud.com,710991489,"Đồng Hồ Cặp Tỷ An, Địa chỉ: 7CFR+2PM, QL20, TT. Tân Phú, Tân Phú, Đồng Nai, https://www.google.com/maps/place/%C4%90%E1%BB%93ng+H%E1%BB%93+C%E1%BA%B7p+T%E1%BB%B7+An/data=!4m7!3m6!1s0x3174651ac38369d3:0x2136e1c27cc52d01!8m2!3d11.272583!4d107.4418015!16s%2F","{""tiktok"": ""tiktok.com/ngo_thanh_linh81"", ""zalo"": ""zalo.com/ngo_thanh_linh32"", ""facebook"": ""facebook.com/ngo_thanh_linh56"", ""preferred"": ""tiktok""}",Ads,[],,2024-11-27 04:41:48,2024-12-23 20:33:38,Prospect
4116,Võ Phương Trinh,Mới,1969-07-06,Nam,vo.phuong.trinh@yahoo.com,329411879,"Nhà thuốc Nhật An 3, Địa chỉ: PMXV+H9R, Tân Hưng, Quận 7, Hồ Chí Minh, https://www.google.com/maps/place/Nh%C3%A0+thu%E1%BB%91c+Nh%E1%BA%ADt+An+3/data=!4m7!3m6!1s0x31752f097a39a3bd:0xa9c62e531d03ec78!8m2!3d10.7489929!4d106.6933922!16s%2Fg%2F11f15m076n!19s","{""instagram"": ""instagram.com/vo_phuong_trinh74"", ""facebook"": ""facebook.com/vo_phuong_trinh65"", ""preferred"": ""tiktok""}",Social,"[""niacinamide""]",Ưa dùng ví điện tử khi thanh toán,2025-09-29 15:35:53,2025-10-09 03:14:00,Lead
4122,Võ Minh Yến,Trung bình,1979-06-03,Nữ,vo.minh.yen@hotmail.com,915285464,"Café Sạch 86, Địa chỉ: 171 Đ. 30, Tân Phong, Quận 7, Hồ Chí Minh, https://www.google.com/maps/place/Caf%C3%A9+S%E1%BA%A1ch+86/data=!4m7!3m6!1s0x31752f9ba4ae0f0b:0x1f6e546e0ce2ff57!8m2!3d10.7379637!4d106.7079944!16s%2Fg%2F11hm46qkkw!19sChIJCw-upJsvdTERV__i","{""tiktok"": ""tiktok.com/vo_minh_yen44"", ""instagram"": ""instagram.com/vo_minh_yen76"", ""zalo"": ""zalo.com/vo_minh_yen99"", ""preferred"": ""facebook""}",Social,"[""ship-nhanh"", ""gooming-nam"", ""clean-beauty""]",,2025-03-18 04:52:43,2025-04-19 00:42:04,Prospect
4129,Vũ Gia Thư,Mới,1994-11-06,Nữ,vu.gia.thu1970@hotmail.com,721338035,"L'Alya Ninh Van Bay, Địa chỉ: Ninh Phước, Ninh Hòa, Khánh Hòa 65000, Số điện thoại: 0258 3624 964, https://www.google.com/maps/place/L%27Alya+Ninh+Van+Bay/data=!4m10!3m9!1s0x31706b51effeb7c1:0x473970fe93921fa1!5m2!4m1!1i1!8m2!3d12.3774673!4d109.2631209!16","{""tiktok"": ""tiktok.com/vu_gia_thu95"", ""preferred"": ""tiktok""}",Event,"[""retinol"", ""coupon-hunter"", ""bodycare""]",,2025-06-05 20:42:47,2025-09-11 00:52:38,Lead
4133,Hoàng Quốc Phương,Mới,1981-03-14,Nữ,hoang.quoc.phuong@icloud.com,867214369,"Tigon cafe, Địa chỉ: 27 Lạc Long Quân, Tân Tiến, Nha Trang, Khánh Hòa 650000, https://www.google.com/maps/place/Tigon+cafe/data=!4m7!3m6!1s0x31705dc1d916479f:0x8eb0229f62231740!8m2!3d12.2450672!4d109.1845347!16s%2Fg%2F11tmr31m59!19sChIJn0cW2cFdcDERQBcjYp8","{""tiktok"": ""tiktok.com/hoang_quoc_phuong80"", ""preferred"": ""instagram""}",Referral,"[""duong-am"", ""ship-nhanh""]",,2025-09-03 23:09:36,2025-10-09 05:29:00,Prospect
4142,Trần Lan Phương,Trung bình,1967-03-24,Nữ,tran.lan.phuong@hotmail.com,994734929,"Nhà Thuốc Thích 24h, Địa chỉ: 427 Nguyễn Thị Minh Khai, Nguyễn Văn Cừ, Quy Nhơn, Bình Định 55000, Số điện thoại: 0333 596 679, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+Th%C3%ADch+24h/data=!4m7!3m6!1s0x316f6de2cd2baa07:0xf2b8e8e61621de04!8m","{""tiktok"": ""tiktok.com/tran_lan_phuong2"", ""instagram"": ""instagram.com/tran_lan_phuong85"", ""zalo"": ""zalo.com/tran_lan_phuong75"", ""preferred"": ""tiktok""}",Ads,[],,2024-10-10 08:48:06,2024-12-05 04:30:40,Prospect
4148,Phạm Lan Trà,Trung bình,1966-06-29,Nữ,pham.lan.tra1216@gmail.com,750614349,"ATM Ngân hàng Quốc tế - VIB Thuận An, Địa chỉ: 59 đường Nguyễn Văn Tiết, khu phố Bình Hòa, Thuận An, Bình Dương, Số điện thoại: 1800 8180, https://www.google.com/maps/place/ATM+Ng%C3%A2n+h%C3%A0ng+Qu%E1%BB%91c+t%E1%BA%BF+-+VIB+Thu%E1%BA%ADn+An/data=!4m7!3","{""zalo"": ""zalo.com/pham_lan_tra25"", ""preferred"": ""tiktok""}",Social,[],Ưa dùng ví điện tử khi thanh toán,2025-07-30 07:57:46,2025-07-30 14:45:29,Lead
4149,Vũ Tuấn Hương,Mới,1995-05-01,Nữ,vu.tuan.huong@icloud.com,542044308,"Nhà thuốc Sơn Tùng, Địa chỉ: 25/03 QL1A, Phường, Tam Điệp, Ninh Bình, Số điện thoại: 0399 039 855, https://www.google.com/maps/place/Nh%C3%A0+thu%E1%BB%91c+S%C6%A1n+T%C3%B9ng/data=!4m7!3m6!1s0x31366529fa8c232d:0x9d437977cfe3e41c!8m2!3d20.1582752!4d105.921","{""tiktok"": ""tiktok.com/vu_tuan_huong95"", ""instagram"": ""instagram.com/vu_tuan_huong33"", ""zalo"": ""zalo.com/vu_tuan_huong3"", ""preferred"": ""zalo""}",Website,"[""duong-am"", ""nuoc-hoa""]",Săn coupon khung giờ vàng,2025-06-15 16:35:33,2025-10-03 02:10:18,Prospect
4150,Trần Lan Ngọc,Trung bình,1984-12-01,Nữ,tran.lan.ngoc@hotmail.com,882349675,"Khách sạn Khoa Phan Thiết, Địa chỉ: F38 Tôn Thất Tùng, Phú Thuỷ, Thành phố Phan Thiết, Bình Thuận 800000, Số điện thoại: 0942 888 981, https://www.google.com/maps/place/Kh%C3%A1ch+s%E1%BA%A1n+Khoa+Phan+Thi%E1%BA%BFt/data=!4m10!3m9!1s0x3176836c3dd6b737:0x7","{""tiktok"": ""tiktok.com/tran_lan_ngoc97"", ""zalo"": ""zalo.com/tran_lan_ngoc90"", ""youtube"": ""youtube.com/tran_lan_ngoc58"", ""preferred"": ""tiktok""}",Ads,"[""coupon-hunter"", ""ship-nhanh""]",Ưu tiên sản phẩm 'clean beauty',2024-12-14 11:47:49,2025-01-25 08:40:06,Prospect
4154,Vũ Hữu Trung,Trung bình,2005-05-27,Nam,vu.huu.trung@gmail.com,549310688,"Nhà Thuốc Phạm Thị Hà, Địa chỉ: 133 Nguyễn Văn Cừ, Ngọc Trạo, Bỉm Sơn, Thanh Hóa, Số điện thoại: 0237 3770 150, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+Ph%E1%BA%A1m+Th%E1%BB%8B+H%C3%A0/data=!4m7!3m6!1s0x313663dde308b66f:0x5b56823f746fe78f","{""tiktok"": ""tiktok.com/vu_huu_trung16"", ""zalo"": ""zalo.com/vu_huu_trung98"", ""facebook"": ""facebook.com/vu_huu_trung26"", ""preferred"": ""tiktok""}",Social,"[""tri-mun"", ""nuoc-hoa"", ""livestream-fan""]",Ưa dùng ví điện tử khi thanh toán,2025-08-16 18:11:21,2025-10-09 05:20:00,Prospect
4157,Đặng Mai Nhung,Trung bình,1983-07-18,Nữ,dang.mai.nhung@yahoo.com,510428739,https://www.google.com/maps/place/Cafe+Coconut/data=!4m7!3m6!1s0x3170674318f23537:0x2d41758019d6e560!8m2!3d12.2207273!4d109.2017328!16s%2Fg%2F11b5v_z7mx!19sChIJNzXyGENncDERYOXWGYB1QS0?authuser=0&hl=vi&rclk=1,"{""tiktok"": ""tiktok.com/dang_mai_nhung80"", ""zalo"": ""zalo.com/dang_mai_nhung28"", ""facebook"": ""facebook.com/dang_mai_nhung90"", ""preferred"": ""tiktok""}",Ads,"[""niacinamide"", ""lip-matte""]",,2025-01-03 21:30:22,2025-04-12 05:21:39,Prospect
4160,Vũ Minh Hạnh,Mới,2002-06-09,Nữ,vu.minh.hanh@gmail.com,540436106,"ATM ViettinBank - bệnh viện Nguyễn Trãi, Địa chỉ: Bệnh viện/314 Nguyễn Trãi, Phường 8, Quận 5, Hồ Chí Minh, https://www.google.com/maps/place/ATM+ViettinBank+-+b%E1%BB%87nh+vi%E1%BB%87n+Nguy%E1%BB%85n+Tr%C3%A3i/data=!4m7!3m6!1s0x31752efd6b737903:0x47f1e17","{""tiktok"": ""tiktok.com/vu_minh_hanh59"", ""instagram"": ""instagram.com/vu_minh_hanh87"", ""zalo"": ""zalo.com/vu_minh_hanh93"", ""facebook"": ""facebook.com/vu_minh_hanh8"", ""preferred"": ""tiktok""}",Ads,"[""da-nhay-cam"", ""ship-nhanh"", ""niacinamide""]",,2024-12-23 08:20:41,2025-02-17 07:30:59,Prospect
4161,Hồ Thanh Thư,Mới,2002-04-12,Nữ,ho.thanh.thu@icloud.com,888261793,"Anna's Homestay, Địa chỉ: Đường Cẩm Giàng, street, Tp. Tuy Hòa, Phú Yên 620000, Số điện thoại: 0906 507 996, https://www.google.com/maps/place/Anna%27s+Homestay/data=!4m10!3m9!1s0x316feff2f102c0b3:0xf23972463f1148d!5m2!4m1!1i2!8m2!3d13.0628193!4d109.33816","{""instagram"": ""instagram.com/ho_thanh_thu18"", ""preferred"": ""tiktok""}",Ads,"[""retinol"", ""tri-mun""]",,2025-09-07 14:23:07,2025-10-08 22:31:00,Prospect
4167,Hồ Lan Vy,Vip,1985-11-02,Nữ,ho.lan.vy3847@icloud.com,531150318,"Nhà Thuốc Tư Nhân Hiệp Thạnh, Địa chỉ: 24 Trần Phú, TT. Diêu Trì, Tuy Phước, Bình Định, Số điện thoại: 0256 3833 466, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+T%C6%B0+Nh%C3%A2n+Hi%E1%BB%87p+Th%E1%BA%A1nh/data=!4m7!3m6!1s0x316f148f5f6460a5:","{""tiktok"": ""tiktok.com/ho_lan_vy35"", ""instagram"": ""instagram.com/ho_lan_vy71"", ""zalo"": ""zalo.com/ho_lan_vy41"", ""preferred"": ""tiktok""}",Social,"[""bodycare""]",,2025-02-12 04:37:55,2025-06-02 14:32:24,Prospect
4168,Huỳnh Gia Khoa,Trung bình,2005-09-30,Nam,huynh.gia.khoa4900@gmail.com,598635018,"WHY NOT COFFEE, Địa chỉ: A99 Đường Số 5, Khu dân cư Kim Sơn, Quận 7, Hồ Chí Minh, https://www.google.com/maps/place/WHY+NOT+COFFEE/data=!4m7!3m6!1s0x31752f390e93adcb:0x22b4ad4aaf9703cd!8m2!3d10.7352957!4d106.7010233!16s%2Fg%2F11hf2dv8t6!19sChIJy62TDjkvdTE","{""tiktok"": ""tiktok.com/huynh_gia_khoa15"", ""instagram"": ""instagram.com/huynh_gia_khoa70"", ""facebook"": ""facebook.com/huynh_gia_khoa45"", ""preferred"": ""instagram""}",Ads,[],Fan livestream tối thứ 6,2025-01-18 11:10:39,2025-03-29 13:50:22,Lead
4172,Hồ Lan Khánh,Mới,1962-01-31,Nam,ho.lan.khanh@yahoo.com,398266329,"Eximbank - Atm, Địa chỉ: XV9X+F7P, QL1A, Tân Biên, Biên Hòa, Đồng Nai, https://www.google.com/maps/place/Eximbank+-+Atm/data=!4m7!3m6!1s0x3174ddee781e9f39:0x425025f749946dc1!8m2!3d10.9687154!4d106.8982172!16s%2Fg%2F11c57dfvr4!19sChIJOZ8eeO7ddDERwW2USfclUE","{""tiktok"": ""tiktok.com/ho_lan_khanh63"", ""instagram"": ""instagram.com/ho_lan_khanh12"", ""preferred"": ""zalo""}",Referral,"[""lip-matte""]",,2025-09-25 15:37:29,2025-10-09 04:32:00,Lead
4176,Lê Minh Hương,Trung bình,1990-11-04,Nữ,le.minh.huong8413@outlook.com,739132722,"Nhà Thuốc Tây Thiện Minh, Địa chỉ: 574 Đ. Lê Văn Lương, Tân Hưng, Quận 7, Hồ Chí Minh, https://www.google.com/maps/place/Nh%C3%A0+Thu%E1%BB%91c+T%C3%A2y+Thi%E1%BB%87n+Minh/data=!4m7!3m6!1s0x31752f9633731101:0x51b5bbb24f0fdb37!8m2!3d10.7318482!4d106.700893","{""tiktok"": ""tiktok.com/le_minh_huong74"", ""instagram"": ""instagram.com/le_minh_huong71"", ""zalo"": ""zalo.com/le_minh_huong0"", ""youtube"": ""youtube.com/le_minh_huong55"", ""preferred"": ""zalo""}",Website,"[""da-nhay-cam"", ""lip-matte"", ""chong-nang""]",,2025-06-03 01:25:24,2025-07-09 01:21:04,Prospect
