LeadID,CustomerID,FullName,Phone,Email,LeadSource,Status,LeadScore,ConversionRate,AssignedTo,CreatedAt,Flow_ID
L004194,4194,Trần Minh Dũng,520395602,tran.minh.dung@outlook.com,InBound,Qualified,12,0.157,Hoàng Bảo Nguyên,2024-08-28 02:01:25,F-2025-004194
L004195,4195,Huỳnh Gia Hương,952291847,huynh.gia.huong@outlook.com,InBound,Qualified,12,0.1196,Phạm Minh Khoa,2024-08-16 05:09:00,F-2025-004195
L004196,4196,Vũ Thu Trinh,843857138,vu.thu.trinh@hotmail.com,InBound,Lost,0,0.1324,Nguyễn Lan Anh,2024-09-10 10:59:26,F-2025-004196
L004197,4197,Võ Anh Phương,547151428,vo.anh.phuong9562@hotmail.com,InBound,Qualified,30,0.1178,Võ Nhật Linh,2025-04-12 12:25:16,F-2025-004197
L004198,4198,Huỳnh Văn My,837539153,huynh.van.my@gmail.com,InBound,Nurturing,24,0.1324,Võ Nhật Linh,2025-03-01 06:39:07,F-2025-004198
L004199,4199,Võ Mai Nhung,552448189,vo.mai.nhung@yahoo.com,InBound,Qualified,12,0.119,Lê Thu Trang,2025-02-26 20:25:18,F-2025-004199
L004200,4200,Hồ Gia Giang,867816163,ho.gia.giang468@gmail.com,InBound,Lost,0,0.119,Trần Quốc Huy,2024-05-14 09:58:29,F-2025-004200
L004201,4201,Đặng Thanh Giang,715382926,dang.thanh.giang@hotmail.com,InBound,Qualified,12,0.1178,Hoàng Bảo Nguyên,2025-01-04 22:39:16,F-2025-004201
L004202,4202,Nguyễn Hữu Trinh,819707837,nguyen.huu.trinh@outlook.com,InBound,Lost,0,0.119,Hoàng Bảo Nguyên,2024-08-09 12:14:23,F-2025-004202
L004203,4203,Nguyễn Gia Dũng,992969312,nguyen.gia.dung@icloud.com,InBound,Nurturing,36,0.157,Trần Quốc Huy,2025-07-14 08:36:24,F-2025-004203
L004204,4204,Võ Ngọc Phúc,358514500,vo.ngoc.phuc@hotmail.com,InBound,Qualified,12,0.1196,Nguyễn Lan Anh,2024-07-05 20:37:16,F-2025-004204
L004205,4205,Hồ Thanh Chi,936327320,ho.thanh.chi4853@outlook.com,InBound,Qualified,18,0.119,Đặng Gia Phúc,2025-02-27 00:36:12,F-2025-004205
L004206,4206,Hồ Thị Thư,790933413,ho.thi.thu@hotmail.com,InBound,Lost,0,0.1196,Trần Quốc Huy,2024-10-30 11:24:11,F-2025-004206
L004207,4207,Lê Minh Lộc,366960092,le.minh.loc1122@outlook.com,InBound,Qualified,30,0.1196,Đặng Gia Phúc,2025-07-13 11:44:38,F-2025-004207
L004208,4208,Huỳnh Phương Yến,997701487,huynh.phuong.yen@gmail.com,InBound,Qualified,12,0.119,Hoàng Bảo Nguyên,2024-05-21 02:49:43,F-2025-004208
L004209,4209,Lê Thu Hoa,957766880,le.thu.hoa1665@hotmail.com,InBound,Qualified,12,0.119,Hoàng Bảo Nguyên,2024-05-06 14:56:20,F-2025-004209
L004210,4210,Trần Mai Giang,997850991,tran.mai.giang@gmail.com,InBound,Lost,0,0.1178,Đặng Gia Phúc,2024-04-22 04:41:01,F-2025-004210
L004211,4211,Võ Phương Phúc,998246297,vo.phuong.phuc2713@gmail.com,InBound,Qualified,18,0.119,Lê Thu Trang,2025-01-13 08:29:36,F-2025-004211
L004212,4212,Lê Thu Kim,371032401,le.thu.kim1235@gmail.com,InBound,Qualified,12,0.1324,Trần Quốc Huy,2024-08-31 03:45:49,F-2025-004212
L004213,4213,Võ Ngọc Chi,845830907,vo.ngoc.chi@icloud.com,InBound,Lost,0,0.157,Bùi Yến Nhi,2024-10-15 13:44:16,F-2025-004213
L004214,4214,Phan Minh Anh,332608557,phan.minh.anh@icloud.com,InBound,Contacted,6,0.119,Đặng Gia Phúc,2024-10-20 23:44:01,F-2025-004214
L004215,4215,Bùi Hữu Yến,344998133,bui.huu.yen@gmail.com,InBound,Qualified,12,0.119,Nguyễn Lan Anh,2025-01-10 23:46:17,F-2025-004215
L004216,4216,Lý Phương Chi,732717042,ly.phuong.chi3392@outlook.com,InBound,Qualified,12,0.119,Bùi Yến Nhi,2024-09-12 20:36:46,F-2025-004216
L004217,4217,Dương Anh Phương,363075368,duong.anh.phuong@yahoo.com,InBound,Qualified,12,0.1178,Hoàng Bảo Nguyên,2024-10-19 19:37:35,F-2025-004217
L004218,4218,Phan Anh Ngọc,965276349,phan.anh.ngoc@gmail.com,InBound,Qualified,12,0.119,Trần Quốc Huy,2025-09-27 02:35:41,F-2025-004218
L004219,4219,Lý Quốc Thảo,585101808,ly.quoc.thao@outlook.com,InBound,Lost,0,0.1178,Đặng Gia Phúc,2024-11-25 23:12:21,F-2025-004219
L004220,4220,Huỳnh Văn Linh,927230591,huynh.van.linh5937@yahoo.com,InBound,Converted,30,0.1324,Bùi Yến Nhi,2024-04-25 17:08:17,F-2025-004220
L004221,4221,Lê Hữu Thảo,958069923,le.huu.thao@outlook.com,InBound,Nurturing,18,0.1178,Nguyễn Lan Anh,2025-08-21 03:03:00,F-2025-004221
L004222,4222,Võ Thu Quang,340918412,vo.thu.quang@icloud.com,InBound,Nurturing,12,0.1178,Đặng Gia Phúc,2025-04-07 09:02:45,F-2025-004222
L004223,4223,Ngô Đức Linh,823708697,ngo.duc.linh@icloud.com,InBound,Qualified,24,0.119,Bùi Yến Nhi,2025-09-23 09:42:54,F-2025-004223
L004224,4224,Hồ Minh Linh,973477790,ho.minh.linh@gmail.com,InBound,Nurturing,12,0.119,Hoàng Bảo Nguyên,2025-08-17 05:34:02,F-2025-004224
L004225,4225,Dương Minh Giang,789549036,duong.minh.giang@gmail.com,InBound,Lost,0,0.119,Hoàng Bảo Nguyên,2024-06-07 19:20:15,F-2025-004225
L004226,4226,Đặng Thị Linh,819920931,dang.thi.linh@hotmail.com,InBound,Lost,0,0.1178,Phạm Minh Khoa,2024-09-04 18:08:32,F-2025-004226
L004227,4227,Huỳnh Văn Yến,954371101,huynh.van.yen@outlook.com,InBound,Lost,0,0.1196,Võ Nhật Linh,2024-06-10 05:42:30,F-2025-004227
L004228,4228,Huỳnh Gia Khoa,585638775,huynh.gia.khoa8592@gmail.com,InBound,Qualified,12,0.119,Phạm Minh Khoa,2024-09-22 10:26:51,F-2025-004228
L004229,4229,Vũ Tuấn Khoa,966854245,vu.tuan.khoa3196@outlook.com,InBound,Qualified,12,0.119,Phạm Minh Khoa,2024-07-15 06:00:41,F-2025-004229
L004230,4230,Vũ Thu Linh,835820774,vu.thu.linh@yahoo.com,InBound,Lost,0,0.1196,Đặng Gia Phúc,2024-10-15 04:30:02,F-2025-004230
L004231,4231,Hoàng Quốc An,560822850,hoang.quoc.an2859@icloud.com,InBound,Qualified,12,0.1178,Lê Thu Trang,2024-10-05 18:04:41,F-2025-004231
L004232,4232,Trần Lan Ngọc,835879987,tran.lan.ngoc8439@gmail.com,InBound,Nurturing,30,0.1178,Phạm Minh Khoa,2025-05-07 23:25:16,F-2025-004232
L004233,4233,Ngô Đức Hạnh,915667390,ngo.duc.hanh@hotmail.com,InBound,Nurturing,12,0.1196,Hoàng Bảo Nguyên,2025-01-06 09:06:43,F-2025-004233
L004234,4234,Đỗ Lan Chi,935836645,do.lan.chi9664@yahoo.com,InBound,Nurturing,30,0.1196,Hoàng Bảo Nguyên,2025-09-05 11:08:39,F-2025-004234
L004235,4235,Phan Lan Huy,764354109,phan.lan.huy@gmail.com,InBound,Qualified,12,0.1324,Lê Thu Trang,2025-06-02 12:26:27,F-2025-004235
L004236,4236,Trần Thu Trà,867916245,tran.thu.tra@yahoo.com,InBound,Nurturing,36,0.119,Trần Quốc Huy,2025-06-25 11:43:56,F-2025-004236
L004237,4237,Hoàng Tuấn Vy,862688614,hoang.tuan.vy@icloud.com,InBound,Qualified,24,0.1178,Nguyễn Lan Anh,2025-07-17 12:38:40,F-2025-004237
L004238,4238,Hoàng Gia An,952377428,hoang.gia.an@outlook.com,InBound,Lost,0,0.157,Hoàng Bảo Nguyên,2024-04-26 14:33:56,F-2025-004238
L004239,4239,Hồ Tuấn Vy,519673382,ho.tuan.vy@yahoo.com,InBound,Qualified,12,0.119,Trần Quốc Huy,2025-03-09 08:04:22,F-2025-004239
L004240,4240,Bùi Gia Thư,842950612,bui.gia.thu@outlook.com,InBound,Qualified,12,0.1178,Phạm Minh Khoa,2024-08-15 18:41:13,F-2025-004240
L004241,4241,Nguyễn Thị Quỳnh,549737887,nguyen.thi.quynh@yahoo.com,InBound,Converted,42,0.157,Lê Thu Trang,2024-05-19 12:22:20,F-2025-004241
L004242,4242,Hoàng Phương Giang,950984080,hoang.phuong.giang@icloud.com,InBound,Nurturing,30,0.1178,Nguyễn Lan Anh,2025-07-30 20:31:11,F-2025-004242
L004243,4243,Hồ Lan Trà,372900058,ho.lan.tra2565@icloud.com,InBound,Lost,0,0.1178,Phạm Minh Khoa,2024-07-24 06:11:38,F-2025-004243
L004244,4244,Hoàng Thanh Ngọc,834505180,hoang.thanh.ngoc9544@icloud.com,InBound,Qualified,12,0.1196,Nguyễn Lan Anh,2024-11-20 06:03:53,F-2025-004244
L004245,4245,Đặng Hữu Thảo,593895162,dang.huu.thao@outlook.com,InBound,Lost,0,0.1196,Lê Thu Trang,2024-05-13 09:53:19,F-2025-004245
L004246,4246,Phạm Ngọc Linh,595364582,pham.ngoc.linh@hotmail.com,InBound,Qualified,12,0.1178,Nguyễn Lan Anh,2024-12-20 21:39:35,F-2025-004246
L004247,4247,Hồ Ngọc Trang,967765232,ho.ngoc.trang8740@yahoo.com,InBound,Lost,0,0.1178,Hoàng Bảo Nguyên,2024-10-14 07:23:42,F-2025-004247
L004248,4248,Đỗ Anh Phương,972110616,do.anh.phuong@yahoo.com,InBound,Lost,0,0.119,Nguyễn Lan Anh,2024-10-06 10:05:30,F-2025-004248
L004249,4249,Hồ Hữu Kim,376690941,ho.huu.kim2171@outlook.com,InBound,Qualified,12,0.1178,Đặng Gia Phúc,2024-03-07 22:44:34,F-2025-004249
L004250,4250,Đỗ Văn Nam,567486455,do.van.nam906@yahoo.com,InBound,Qualified,12,0.1196,Phạm Minh Khoa,2024-11-13 18:20:05,F-2025-004250
L004251,4251,Lê Thu Nhung,324699189,le.thu.nhung9475@yahoo.com,InBound,Lost,0,0.1178,Lê Thu Trang,2024-03-03 03:24:11,F-2025-004251
L004252,4252,Bùi Hữu Lộc,776525976,bui.huu.loc@gmail.com,InBound,Converted,36,0.119,Phạm Minh Khoa,2025-05-08 09:44:32,F-2025-004252
L004253,4253,Huỳnh Quốc Phương,980544992,huynh.quoc.phuong7480@icloud.com,InBound,Qualified,12,0.1196,Lê Thu Trang,2024-01-06 11:02:22,F-2025-004253
L004254,4254,Lê Thu Nam,936182143,le.thu.nam6284@gmail.com,InBound,Converted,42,0.1196,Trần Quốc Huy,2024-03-15 10:25:16,F-2025-004254
L004255,4255,Hồ Lan Vy,953161924,ho.lan.vy@outlook.com,InBound,Lost,0,0.1196,Võ Nhật Linh,2024-04-05 09:35:25,F-2025-004255
L004256,4256,Phạm Ngọc Linh,985900767,pham.ngoc.linh@outlook.com,InBound,Converted,30,0.119,Phạm Minh Khoa,2025-01-12 07:33:04,F-2025-004256
L004257,4257,Võ Đức Giang,596929199,vo.duc.giang@yahoo.com,InBound,Qualified,36,0.119,Hoàng Bảo Nguyên,2025-05-14 23:29:11,F-2025-004257
L004258,4258,Bùi Hữu Hạnh,750605026,bui.huu.hanh@yahoo.com,InBound,Converted,30,0.1178,Nguyễn Lan Anh,2024-09-23 07:35:49,F-2025-004258
L004259,4259,Nguyễn Quốc Kim,984881755,nguyen.quoc.kim4218@icloud.com,InBound,Qualified,12,0.1324,Nguyễn Lan Anh,2024-01-31 01:03:40,F-2025-004259
L004260,4260,Đặng Mai Phát,325366063,dang.mai.phat@hotmail.com,InBound,Lost,0,0.1178,Trần Quốc Huy,2024-07-31 23:36:31,F-2025-004260
L004261,4261,Đặng Thu Trinh,880191275,dang.thu.trinh2230@yahoo.com,InBound,Qualified,12,0.1324,Lê Thu Trang,2024-11-04 11:47:25,F-2025-004261
L004262,4262,Hồ Thu Linh,719011311,ho.thu.linh@gmail.com,InBound,Lost,0,0.157,Đặng Gia Phúc,2024-11-24 21:15:39,F-2025-004262
L004263,4263,Hồ Đức Chi,753934419,ho.duc.chi@yahoo.com,InBound,Lost,0,0.119,Hoàng Bảo Nguyên,2024-09-26 03:11:38,F-2025-004263
L004264,4264,Đặng Quốc Hoa,873179837,dang.quoc.hoa7314@hotmail.com,InBound,Lost,0,0.1178,Trần Quốc Huy,2024-06-23 22:43:08,F-2025-004264
L004265,4265,Lý Hữu My,851952690,ly.huu.my@yahoo.com,InBound,Converted,42,0.119,Bùi Yến Nhi,2025-09-27 11:59:08,F-2025-004265
L004266,4266,Ngô Văn Vy,875320273,ngo.van.vy@hotmail.com,InBound,Nurturing,18,0.1178,Bùi Yến Nhi,2025-03-14 02:31:12,F-2025-004266
L004267,4267,Dương Hữu Yến,829497136,duong.huu.yen@icloud.com,InBound,Qualified,12,0.157,Phạm Minh Khoa,2024-05-30 05:09:54,F-2025-004267
L004268,4268,Phạm Quốc Vy,834155868,pham.quoc.vy@yahoo.com,InBound,Lost,0,0.119,Lê Thu Trang,2024-07-07 07:21:57,F-2025-004268
L004269,4269,Nguyễn Gia Hoa,724165958,nguyen.gia.hoa@hotmail.com,InBound,Qualified,12,0.1196,Võ Nhật Linh,2025-02-20 19:26:07,F-2025-004269
L004270,4270,Nguyễn Văn Trang,744002586,nguyen.van.trang@yahoo.com,InBound,Qualified,12,0.1196,Lê Thu Trang,2024-01-27 13:51:22,F-2025-004270
L004271,4271,Lê Thanh Quỳnh,791014044,le.thanh.quynh@icloud.com,InBound,Qualified,12,0.119,Trần Quốc Huy,2024-09-27 23:36:03,F-2025-004271
L004272,4272,Lý Thu Thư,811961657,ly.thu.thu1020@icloud.com,InBound,Qualified,12,0.119,Bùi Yến Nhi,2024-01-10 10:21:49,F-2025-004272
L004273,4273,Ngô Anh Quang,549039294,ngo.anh.quang@yahoo.com,InBound,Qualified,12,0.1178,Lê Thu Trang,2024-12-30 01:12:34,F-2025-004273
L004274,4274,Ngô Tuấn Linh,343812205,ngo.tuan.linh@hotmail.com,InBound,Qualified,12,0.1178,Nguyễn Lan Anh,2024-05-28 07:55:56,F-2025-004274
L004275,4275,Vũ Thị Giang,738597474,vu.thi.giang@icloud.com,InBound,Qualified,12,0.119,Đặng Gia Phúc,2024-05-24 13:24:07,F-2025-004275
L004276,4276,Bùi Thị Phương,960332993,bui.thi.phuong@hotmail.com,InBound,Qualified,12,0.1178,Phạm Minh Khoa,2024-04-19 08:15:22,F-2025-004276
L004277,4277,Hồ Văn Chi,585766780,ho.van.chi@outlook.com,InBound,Lost,0,0.119,Hoàng Bảo Nguyên,2024-02-21 19:35:49,F-2025-004277
L004278,4278,Hồ Thanh Huy,744411860,ho.thanh.huy@yahoo.com,InBound,Qualified,18,0.1178,Đặng Gia Phúc,2025-02-25 02:11:22,F-2025-004278
L004279,4279,Ngô Ngọc My,842081243,ngo.ngoc.my@icloud.com,InBound,Qualified,24,0.1178,Võ Nhật Linh,2025-07-03 07:41:28,F-2025-004279
L004280,4280,Hoàng Phương Thư,715967608,hoang.phuong.thu7895@hotmail.com,InBound,Qualified,36,0.119,Phạm Minh Khoa,2025-08-07 11:10:57,F-2025-004280
L004281,4281,Đặng Ngọc Vy,385510927,dang.ngoc.vy8959@gmail.com,InBound,Qualified,30,0.119,Nguyễn Lan Anh,2025-06-11 22:24:34,F-2025-004281
L004282,4282,Lý Ngọc Kim,336633238,ly.ngoc.kim@hotmail.com,InBound,Qualified,24,0.1178,Võ Nhật Linh,2025-03-01 16:42:13,F-2025-004282
L004283,4283,Ngô Lan Anh,836001425,ngo.lan.anh@outlook.com,InBound,Converted,54,0.119,Võ Nhật Linh,2025-05-14 16:00:51,F-2025-004283
L004284,4284,Dương Thị Huy,385594750,duong.thi.huy@icloud.com,InBound,Lost,0,0.1178,Nguyễn Lan Anh,2024-05-25 17:07:12,F-2025-004284
L004285,4285,Bùi Quốc Linh,947502900,bui.quoc.linh7701@gmail.com,InBound,Qualified,12,0.1196,Trần Quốc Huy,2024-11-06 05:03:20,F-2025-004285
L004286,4286,Lê Phương Kim,960566620,le.phuong.kim@gmail.com,InBound,Converted,42,0.157,Lê Thu Trang,2024-04-08 10:17:55,F-2025-004286
L004287,4287,Phan Ngọc Phương,995273633,phan.ngoc.phuong@gmail.com,InBound,Qualified,18,0.1324,Hoàng Bảo Nguyên,2025-09-23 19:36:26,F-2025-004287
L004288,4288,Huỳnh Quốc Giang,877978165,huynh.quoc.giang@gmail.com,InBound,Nurturing,30,0.1324,Võ Nhật Linh,2025-05-05 10:08:24,F-2025-004288
L004289,4289,Hồ Lan Thư,553159373,ho.lan.thu@outlook.com,InBound,Qualified,12,0.1324,Đặng Gia Phúc,2024-05-07 12:56:52,F-2025-004289
L004290,4290,Hồ Tuấn Trà,823748419,ho.tuan.tra731@gmail.com,InBound,Qualified,12,0.119,Võ Nhật Linh,2024-11-14 08:22:15,F-2025-004290
L004291,4291,Võ Phương Quang,525684507,vo.phuong.quang@hotmail.com,InBound,Lost,0,0.157,Hoàng Bảo Nguyên,2024-02-13 16:35:53,F-2025-004291
L004292,4292,Đặng Quốc Nhung,715722215,dang.quoc.nhung@outlook.com,InBound,Qualified,18,0.119,Bùi Yến Nhi,2024-12-16 13:52:51,F-2025-004292
L004293,4293,Lê Anh Lộc,340841582,le.anh.loc1768@gmail.com,InBound,Qualified,18,0.119,Hoàng Bảo Nguyên,2025-08-17 19:39:50,F-2025-004293
L004294,4294,Dương Thị Trinh,383698113,duong.thi.trinh@gmail.com,InBound,Qualified,12,0.157,Nguyễn Lan Anh,2024-02-15 14:31:52,F-2025-004294
L004295,4295,Đỗ Phương Thiện,379982191,do.phuong.thien@yahoo.com,InBound,Qualified,12,0.119,Đặng Gia Phúc,2024-10-27 16:40:53,F-2025-004295
L004296,4296,Hồ Gia Chi,543310052,ho.gia.chi@yahoo.com,InBound,Lost,0,0.1196,Trần Quốc Huy,2024-07-08 22:07:02,F-2025-004296
L004297,4297,Đặng Phương Quang,888625290,dang.phuong.quang@gmail.com,InBound,Qualified,18,0.1324,Hoàng Bảo Nguyên,2025-10-07 03:23:38,F-2025-004297
L004298,4298,Bùi Hữu Chi,766604675,bui.huu.chi@outlook.com,InBound,Qualified,12,0.1196,Đặng Gia Phúc,2024-10-21 11:45:50,F-2025-004298
L004299,4299,Võ Văn Trinh,869112974,vo.van.trinh@yahoo.com,InBound,Converted,42,0.1178,Phạm Minh Khoa,2025-05-04 15:44:20,F-2025-004299
L004300,4300,Hoàng Ngọc Trinh,976542066,hoang.ngoc.trinh@outlook.com,InBound,Qualified,12,0.1178,Bùi Yến Nhi,2024-05-28 16:54:03,F-2025-004300
L004301,4301,Bùi Văn Ngân,849905075,bui.van.ngan8728@yahoo.com,InBound,Lost,0,0.1178,Hoàng Bảo Nguyên,2024-10-12 18:34:17,F-2025-004301
L004302,4302,Lê Văn Linh,892725746,le.van.linh8142@hotmail.com,InBound,Nurturing,24,0.157,Hoàng Bảo Nguyên,2025-03-26 01:03:40,F-2025-004302
L004303,4303,Đặng Văn Hoa,595111021,dang.van.hoa@outlook.com,InBound,Lost,0,0.119,Lê Thu Trang,2024-04-08 22:15:02,F-2025-004303
L004304,4304,Dương Thị Lộc,974361355,duong.thi.loc6355@yahoo.com,InBound,Qualified,18,0.119,Hoàng Bảo Nguyên,2025-05-23 07:03:22,F-2025-004304
L004305,4305,Ngô Đức Vy,918788879,ngo.duc.vy4034@yahoo.com,InBound,Qualified,12,0.119,Nguyễn Lan Anh,2024-03-10 14:42:54,F-2025-004305
L004306,4306,Dương Thu Trà,559844987,duong.thu.tra@yahoo.com,InBound,Nurturing,18,0.119,Võ Nhật Linh,2025-03-19 01:55:59,F-2025-004306
L004307,4307,Ngô Lan Vy,864313879,ngo.lan.vy@yahoo.com,InBound,Converted,54,0.119,Bùi Yến Nhi,2025-05-08 08:49:05,F-2025-004307
L004308,4308,Hoàng Phương Thiện,877878143,hoang.phuong.thien6690@outlook.com,InBound,Contacted,6,0.1178,Phạm Minh Khoa,2024-12-31 23:56:31,F-2025-004308
L004309,4309,Phan Ngọc Ngân,522965324,phan.ngoc.ngan@yahoo.com,InBound,Nurturing,36,0.1178,Đặng Gia Phúc,2025-07-11 14:45:33,F-2025-004309
L004310,4310,Đỗ Gia Nam,899718069,do.gia.nam@outlook.com,InBound,Converted,30,0.157,Đặng Gia Phúc,2024-03-17 19:59:18,F-2025-004310
L004311,4311,Lý Anh Trà,977507880,ly.anh.tra@outlook.com,InBound,Nurturing,30,0.1196,Phạm Minh Khoa,2025-09-04 13:29:52,F-2025-004311
L004312,4312,Đỗ Thu Dũng,520146998,do.thu.dung@gmail.com,InBound,Lost,0,0.1196,Hoàng Bảo Nguyên,2024-01-09 03:41:18,F-2025-004312
L004313,4313,Hoàng Mai Thư,846129994,hoang.mai.thu@gmail.com,InBound,Nurturing,12,0.157,Bùi Yến Nhi,2025-09-30 15:18:14,F-2025-004313
L004314,4314,Vũ Ngọc Kim,750889963,vu.ngoc.kim5678@gmail.com,InBound,Qualified,18,0.1178,Trần Quốc Huy,2025-03-21 00:54:31,F-2025-004314
L004315,4315,Bùi Lan Vy,994211538,bui.lan.vy@yahoo.com,InBound,Nurturing,12,0.1196,Lê Thu Trang,2024-12-27 03:18:50,F-2025-004315
L004316,4316,Trần Ngọc Nhung,928128465,tran.ngoc.nhung@outlook.com,InBound,Qualified,12,0.1196,Trần Quốc Huy,2024-11-08 14:49:23,F-2025-004316
L004317,4317,Hoàng Anh Nam,543284554,hoang.anh.nam1765@yahoo.com,InBound,Qualified,12,0.1324,Phạm Minh Khoa,2024-03-20 18:33:46,F-2025-004317
L004318,4318,Phạm Thu Quang,330732759,pham.thu.quang@hotmail.com,InBound,Qualified,12,0.1196,Bùi Yến Nhi,2024-11-19 16:39:50,F-2025-004318
L004319,4319,Lê Minh Linh,933286247,le.minh.linh@gmail.com,InBound,Qualified,12,0.1178,Lê Thu Trang,2024-01-20 00:18:27,F-2025-004319
L004320,4320,Phan Mai Thảo,723046008,phan.mai.thao5959@outlook.com,InBound,Qualified,18,0.119,Bùi Yến Nhi,2025-02-12 03:06:01,F-2025-004320
L004321,4321,Phan Ngọc Trang,952300022,phan.ngoc.trang4561@icloud.com,InBound,Qualified,12,0.1324,Đặng Gia Phúc,2024-10-26 21:01:44,F-2025-004321
L004322,4322,Hoàng Thu Trà,536457658,hoang.thu.tra@icloud.com,InBound,Lost,0,0.119,Nguyễn Lan Anh,2024-07-28 04:14:33,F-2025-004322
L004323,4323,Trần Hữu Quang,859434266,tran.huu.quang7292@hotmail.com,InBound,Lost,0,0.119,Hoàng Bảo Nguyên,2024-04-28 16:33:44,F-2025-004323
L004324,4324,Phạm Văn Chi,723214807,pham.van.chi@icloud.com,InBound,Nurturing,12,0.1178,Võ Nhật Linh,2025-04-25 02:00:22,F-2025-004324
L004325,4325,Bùi Thị Yến,950597940,bui.thi.yen@hotmail.com,InBound,Nurturing,36,0.1196,Đặng Gia Phúc,2025-08-17 13:04:30,F-2025-004325
L004326,4326,Trần Ngọc Giang,516152146,tran.ngoc.giang@gmail.com,InBound,Nurturing,18,0.119,Trần Quốc Huy,2025-08-30 13:36:49,F-2025-004326
L004327,4327,Đặng Quốc Ngọc,812348330,dang.quoc.ngoc@gmail.com,InBound,Nurturing,30,0.119,Nguyễn Lan Anh,2025-05-26 07:39:20,F-2025-004327
L004328,4328,Hồ Tuấn Kim,845623416,ho.tuan.kim4278@gmail.com,InBound,Qualified,12,0.1178,Hoàng Bảo Nguyên,2024-02-23 22:24:40,F-2025-004328
L004329,4329,Bùi Thanh Tài,729874100,bui.thanh.tai@hotmail.com,InBound,Qualified,12,0.1178,Lê Thu Trang,2024-05-20 10:36:19,F-2025-004329
L004330,4330,Đặng Gia Yến,534286768,dang.gia.yen@icloud.com,InBound,Converted,48,0.1324,Lê Thu Trang,2025-09-28 11:26:56,F-2025-004330
L004331,4331,Bùi Thanh Trinh,763424134,bui.thanh.trinh@gmail.com,InBound,Lost,0,0.1178,Hoàng Bảo Nguyên,2024-10-27 12:27:03,F-2025-004331
L004332,4332,Võ Gia My,877443285,vo.gia.my@icloud.com,OutBound,Lost,0,0.0649,Hoàng Bảo Nguyên,2024-02-03 16:57:29,F-2025-004332
L004333,4333,Ngô Lan Trung,768688924,ngo.lan.trung@gmail.com,InBound,Lost,0,0.1178,Hoàng Bảo Nguyên,2024-07-15 01:18:49,F-2025-004333
L004334,4334,Võ Gia Trà,974960347,vo.gia.tra@gmail.com,InBound,Contacted,6,0.119,Hoàng Bảo Nguyên,2025-01-24 20:58:26,F-2025-004334
L004335,4335,Trần Quốc Quang,931391471,tran.quoc.quang2524@yahoo.com,InBound,Qualified,12,0.1178,Phạm Minh Khoa,2024-10-02 18:06:59,F-2025-004335
L004336,4336,Trần Đức Phương,959838551,tran.duc.phuong@outlook.com,InBound,Lost,0,0.1178,Hoàng Bảo Nguyên,2024-04-06 03:03:14,F-2025-004336
L004337,4337,Hoàng Thị Thảo,365225982,hoang.thi.thao@yahoo.com,InBound,Nurturing,30,0.119,Nguyễn Lan Anh,2025-07-19 02:55:28,F-2025-004337
L004338,4338,Lê Đức Trà,375259592,le.duc.tra@icloud.com,InBound,Lost,0,0.1178,Phạm Minh Khoa,2024-08-19 22:06:28,F-2025-004338
L004339,4339,Dương Văn Thiện,557003421,duong.van.thien9586@yahoo.com,OutBound,Qualified,12,0.0649,Lê Thu Trang,2024-03-18 22:41:57,F-2025-004339
L004340,4340,Hồ Phương Chi,580091443,ho.phuong.chi@yahoo.com,InBound,Qualified,12,0.119,Bùi Yến Nhi,2025-03-02 12:17:11,F-2025-004340
L004341,4341,Hồ Thị Phương,748444596,ho.thi.phuong@gmail.com,InBound,Lost,0,0.1196,Nguyễn Lan Anh,2024-04-12 02:43:33,F-2025-004341
L004342,4342,Lý Quốc Ngọc,711919310,ly.quoc.ngoc@gmail.com,InBound,Nurturing,18,0.119,Trần Quốc Huy,2025-06-23 23:26:30,F-2025-004342
L004343,4343,Phan Anh Ngân,374258781,phan.anh.ngan@yahoo.com,InBound,Nurturing,12,0.157,Phạm Minh Khoa,2025-03-12 23:52:08,F-2025-004343
L004344,4344,Huỳnh Lan Phương,969019206,huynh.lan.phuong@yahoo.com,InBound,Converted,48,0.119,Bùi Yến Nhi,2025-03-08 13:39:30,F-2025-004344
L004345,4345,Vũ Thị Trung,910000500,vu.thi.trung319@gmail.com,InBound,Qualified,12,0.119,Võ Nhật Linh,2024-04-08 05:33:35,F-2025-004345
L004346,4346,Trần Văn Thiện,822402690,tran.van.thien@gmail.com,InBound,Contacted,6,0.119,Võ Nhật Linh,2024-11-14 20:19:09,F-2025-004346
L004347,4347,Ngô Tuấn Hương,521807549,ngo.tuan.huong@icloud.com,InBound,Lost,0,0.119,Phạm Minh Khoa,2024-04-09 12:14:23,F-2025-004347
L004348,4348,Bùi Văn Thư,765799471,bui.van.thu@outlook.com,InBound,Nurturing,18,0.1324,Hoàng Bảo Nguyên,2025-09-02 22:28:56,F-2025-004348
L004349,4349,Phan Tuấn Khánh,795479948,phan.tuan.khanh@gmail.com,InBound,Qualified,12,0.119,Nguyễn Lan Anh,2024-03-14 08:05:34,F-2025-004349
