ContactId,FirstName,LastName,FullName,DateOfBirth,Gender,Email,Telephone,City,Country,CreatedOn,LoyaltyTier,Income,CustomerSatisfaction
CUST_06041,Natalie,Taylor,Natalie Taylor,1990-05-27,Male,nmartin@fletcher-collier.biz,(849)824-9177x53519,Lake Zachary,VN,2024-02-03,low,53647.32480701756,high
CUST_06042,Christian,Taylor,Christian Taylor,1987-06-03,Male,jlane@yahoo.com,+1-925-995-2774x25568,South Jason,VN,2021-12-21,high,42424.065959290296,high
CUST_06043,Amanda,Johnson,Amanda Johnson,1990-07-28,Male,walshvanessa@gmail.com,658.537.4293,New Matthew,VN,2020-12-28,medium,17507.91484800145,medium
CUST_06044,Sara,Lee,Sara Lee,1968-08-23,Male,shawpatty@gmail.com,521-961-7635x6937,Port Edwardberg,VN,2022-05-23,medium,53739.2152194194,high
CUST_06045,Victoria,Johnson,Victoria Johnson,1966-03-19,Male,payneclaudia@gmail.com,+1-498-728-7331x9869,Perezside,VN,2021-02-24,low,26637.58701098103,medium
CUST_06046,Emily,Johnson,Emily Johnson,2003-04-24,Male,blakeward@williams.com,236-981-9931,Rodriguezborough,VN,2024-01-08,medium,45518.3019161399,high
CUST_06047,Deborah,Wade,Deborah Wade,2004-09-21,Male,mckenziemoore@gmail.com,215-471-6143x3992,Wagnermouth,VN,2021-02-11,high,55989.32346605459,low
CUST_06048,Scott,Farley,Scott Farley,1985-08-15,Female,christinebaxter@hotmail.com,738.748.3916x44478,Rachaelmouth,VN,2023-02-02,medium,45927.40449535595,medium
CUST_06049,John,Black,John Black,1974-09-19,Female,jeffreylittle@everett-swanson.com,(130)853-0748x48920,Tylerland,VN,2021-09-11,low,60610.71048910709,high
CUST_06050,Shaun,Johnson,Shaun Johnson,1990-08-15,Male,tblanchard@caldwell.net,001-786-134-3017x65762,New Ralph,VN,2023-10-22,low,59727.56655923293,high
CUST_06051,Michelle,Knight,Michelle Knight,1993-11-13,Female,garciabriana@frederick.net,(372)738-1798x80040,East Vanessaton,VN,2022-02-06,low,77801.24536857558,low
CUST_06052,Brenda,Diaz,Brenda Diaz,1997-12-21,Female,jmeyers@mendoza.org,834-682-0593x412,East Vincent,VN,2024-04-01,low,25349.34395469982,high
CUST_06053,Megan,Wilcox,Megan Wilcox,1974-07-11,Male,julie75@odonnell.com,+1-869-928-2609x87886,New Christy,VN,2021-04-30,medium,79873.28505188844,medium
CUST_06054,Eric,Boyer,Eric Boyer,1989-08-14,Female,dereklambert@gmail.com,001-991-390-9652x11079,West Dawnton,VN,2022-05-31,low,43713.057888563,high
CUST_06055,Kelly,Taylor,Kelly Taylor,1978-10-18,Male,irice@hotmail.com,232-002-9466x9665,East Annafurt,VN,2024-06-17,high,24836.56600732427,high
CUST_06056,Ashley,Rodriguez,Ashley Rodriguez,1972-01-12,Female,matthewhowell@gmail.com,(858)805-0753x3042,Reyesville,VN,2021-09-20,low,60381.94975524689,high
CUST_06057,Arthur,Baldwin,Arthur Baldwin,1971-04-17,Female,jfrazier@lara-meyer.com,(842)949-0161x7103,Leetown,VN,2024-02-04,high,11431.975900052621,high
CUST_06058,Nicholas,Anderson,Nicholas Anderson,1979-03-06,Female,reeserobert@scott.com,(920)564-7887x428,Sarafurt,VN,2022-09-12,medium,45495.92574143423,medium
CUST_06059,Mary,Johnson,Mary Johnson,1960-04-29,Male,carrieharrison@hotmail.com,983.695.1110,South Jenniferhaven,VN,2024-07-30,medium,4006.668709619441,high
CUST_06060,Cynthia,Vaughan,Cynthia Vaughan,2000-06-18,Male,pwilson@yahoo.com,873-538-4230x954,Freemanville,VN,2023-06-16,medium,6316.191825569482,high
CUST_06061,Sarah,Nash,Sarah Nash,1977-10-25,Male,hdavis@yahoo.com,+1-795-524-7562x27161,Martinezhaven,VN,2022-09-15,medium,73317.78486630153,low
CUST_06062,Joel,Martin,Joel Martin,1980-12-27,Female,andrewgallagher@yahoo.com,554-640-0328,Escobarbury,VN,2024-09-19,low,68293.11952926838,high
CUST_06063,Robert,Mcdaniel,Robert Mcdaniel,1991-12-11,Female,smithmaria@miller.com,001-167-881-2432,Ericstad,VN,2022-01-14,high,21979.88049136813,high
CUST_06064,Tracey,Chaney,Tracey Chaney,1980-01-21,Male,spearskatherine@rodriguez-oneal.com,051-383-2822x4355,North Mistyborough,VN,2022-07-21,low,77891.69866816892,high
CUST_06065,Ashley,Davidson,Ashley Davidson,1976-11-26,Female,dawnromero@yahoo.com,318.055.3475,Welchbury,VN,2024-06-12,high,12901.564074359345,medium
CUST_06066,Heather,Hall,Heather Hall,1966-03-16,Male,michaelrollins@sweeney.com,822.211.4114x85285,North Michelleside,VN,2021-12-17,low,59425.347416218785,high
CUST_06067,Jennifer,Franklin,Jennifer Franklin,1992-11-03,Female,ryan62@hotmail.com,0791790969,Alyssashire,VN,2023-04-07,medium,31895.39543164011,medium
CUST_06068,Theresa,Wang,Theresa Wang,1984-05-05,Male,lisasmith@yahoo.com,+1-459-653-8001x6783,East Susan,VN,2021-09-15,low,44796.438964904424,high
CUST_06069,Paul,Gonzales,Paul Gonzales,1992-05-12,Female,jesse97@smith.com,656.364.0230x81562,West Matthew,VN,2022-07-23,low,8552.65716293465,medium
CUST_06070,Hannah,Vang,Hannah Vang,1971-08-19,Male,xwilliams@shea.info,937.041.0896x5023,Tonyside,VN,2022-03-31,medium,26048.90720358113,medium
CUST_06071,Tyrone,Coleman,Tyrone Coleman,1969-12-09,Male,ywalton@hotmail.com,(765)115-5548x481,Ortizchester,VN,2024-04-08,low,69964.83118729306,high
CUST_06072,Roger,Castillo,Roger Castillo,1968-03-02,Male,xquinn@miranda.com,8145917107,West James,VN,2022-04-27,low,30663.310653871013,medium
CUST_06073,Gary,Baker,Gary Baker,1999-05-07,Female,taylorcaldwell@yahoo.com,(522)018-1787x39282,Simsside,VN,2024-10-08,medium,57867.5109966349,high
CUST_06074,John,Ramirez,John Ramirez,2003-11-07,Female,nicholasnelson@lucas-chan.com,763-932-3529x2196,North Amanda,VN,2022-12-24,low,39612.253076113084,low
CUST_06075,Linda,Kline,Linda Kline,1960-11-06,Male,gilbertholly@west-martin.info,078-158-3805x461,Lake Patriciatown,VN,2023-02-05,high,64065.96601173922,high
CUST_06076,Michael,Guzman,Michael Guzman,2002-08-23,Male,victormiller@taylor.info,(996)176-8333x954,Williamview,VN,2023-11-14,high,9967.444472415558,high
CUST_06077,Aaron,Crawford,Aaron Crawford,1989-10-17,Male,brianna54@gmail.com,001-440-777-3155x42884,Wellston,VN,2021-02-21,low,44390.5187406736,medium
CUST_06078,Suzanne,Palmer,Suzanne Palmer,1978-07-16,Female,donald70@perkins-fuentes.com,418.108.6096,New Marcus,VN,2023-12-28,medium,55527.61619486189,low
CUST_06079,Brooke,Tran,Brooke Tran,1971-11-20,Male,twilliams@murphy-dean.net,(607)514-3636,Jaredmouth,VN,2023-12-20,low,42063.95948693334,low
CUST_06080,Amy,Taylor,Amy Taylor,1994-03-14,Male,rlyons@yahoo.com,(965)057-6913x967,South Kenneth,VN,2023-11-12,medium,53783.03650958653,high
CUST_06081,Kelly,Harper,Kelly Harper,1969-01-15,Male,karl06@yahoo.com,100-551-4652x2890,East Raymond,VN,2024-02-21,high,22023.961940802626,medium
CUST_06082,Gabriel,Shaw,Gabriel Shaw,1994-09-05,Male,andersondaniel@hotmail.com,943.048.2558x1596,New Brandyberg,VN,2021-08-20,low,59123.01256848158,high
CUST_06083,Luis,Hensley,Luis Hensley,1969-08-06,Male,sharon02@ortega.com,001-442-798-9343x9199,New Tammy,VN,2024-08-31,medium,72888.76248110142,high
CUST_06084,Jack,Stephens,Jack Stephens,1967-08-29,Male,jeremy09@hawkins.net,765-775-3728x68938,South Joseph,VN,2023-01-29,medium,42020.35198783022,medium
CUST_06085,Joseph,Valenzuela,Joseph Valenzuela,1959-10-18,Female,stephaniebrooks@thomas-mcpherson.com,(849)728-3899x6729,Stephanieview,VN,2023-11-15,low,47155.64893944207,medium
CUST_06086,Wendy,Johnson,Wendy Johnson,1999-07-04,Male,popejustin@smith-mata.biz,619.320.6473x8826,Stevenchester,VN,2021-02-01,low,9725.79511307005,high
CUST_06087,Robert,Phillips,Robert Phillips,1958-11-03,Male,sandra69@yahoo.com,714-112-3650,Joelmouth,VN,2021-10-09,high,68238.8899966024,medium
CUST_06088,Teresa,Phillips,Teresa Phillips,1982-12-26,Female,johnmccoy@young-payne.biz,001-127-885-2025x18641,Kimberlyfort,VN,2024-07-07,medium,11477.338505165251,high
CUST_06089,Jacob,Rodriguez,Jacob Rodriguez,1961-02-06,Female,joshua41@yahoo.com,319-767-7494,Gordonfurt,VN,2024-06-20,medium,27832.976552062126,high
CUST_06090,Emily,Ross,Emily Ross,2007-09-17,Male,xharris@hotmail.com,680-441-8764x80795,Malikfort,VN,2023-02-10,medium,23154.224258098882,high
CUST_06091,Scott,Coleman,Scott Coleman,1988-07-07,Male,randywashington@hotmail.com,5541415067,North Jennifer,VN,2024-09-15,low,23545.276038907585,medium
CUST_06092,Christopher,Jones,Christopher Jones,1975-06-01,Male,courtneysharp@fitzgerald-small.com,251-691-3890,Millerview,VN,2024-03-11,medium,3192.1499272638443,high
CUST_06093,Kimberly,Crosby,Kimberly Crosby,1997-06-02,Female,stevenfoster@gmail.com,628-031-6442x5113,North Robert,VN,2024-03-29,low,13974.640140264455,high
CUST_06094,Jason,Hernandez,Jason Hernandez,1994-09-18,Male,jasonklein@garcia-burns.com,818-164-3798x6709,Millerfurt,VN,2022-07-22,low,7574.028989589366,high
CUST_06095,John,Andrade,John Andrade,1998-03-26,Male,judith99@lopez-ali.com,+1-040-007-2672x956,West Kyleville,VN,2022-07-19,low,14047.903770411833,high
CUST_06096,Samantha,Foster,Samantha Foster,1988-11-06,Male,robinsonbeth@yahoo.com,(712)468-3042x2591,North Destiny,VN,2024-05-30,low,13827.459479935862,medium
CUST_06097,Madison,Mccormick,Madison Mccormick,1970-03-28,Male,kaylaclayton@rich.com,(770)415-2168x88054,Stephanieport,VN,2022-07-18,low,77822.18890808595,medium
CUST_06098,Erica,Nichols,Erica Nichols,1967-07-21,Female,xharris@myers.org,115-440-3711x8587,West Sallymouth,VN,2021-05-18,low,47426.817417813225,low
CUST_06099,Christopher,Fisher,Christopher Fisher,1978-07-04,Female,holly68@hotmail.com,5112309104,Lake Richardville,VN,2022-07-25,low,52522.25298947205,high
CUST_06100,Anne,Macdonald,Anne Macdonald,1996-04-27,Female,bpowell@gmail.com,(804)561-5719,North Kevinview,VN,2021-08-24,low,15280.778805003169,medium
CUST_06101,Jared,Hall,Jared Hall,1995-03-08,Male,levinemichael@rich.com,119-598-3079x00385,Shannonshire,VN,2024-01-23,medium,59148.98437069561,medium
CUST_06102,Christina,Park,Christina Park,1995-12-15,Male,michaelhayden@gmail.com,916-849-7646x162,South Amandaberg,VN,2022-01-19,low,38764.66322023505,high
CUST_06103,Taylor,Williamson,Taylor Williamson,1978-09-12,Female,dwilson@hotmail.com,001-183-752-5084x12172,East Danielview,VN,2023-07-16,low,48275.21908450007,high
CUST_06104,Charlotte,Davidson,Charlotte Davidson,1964-01-11,Male,kimterry@rodriguez-osborn.com,(809)466-3315x66006,Vincentberg,VN,2023-07-10,high,68175.97305321787,high
CUST_06105,Thomas,Adams,Thomas Adams,1993-10-03,Female,michael95@cabrera-campbell.com,(626)053-9179x7913,Goldenview,VN,2024-11-27,medium,63028.51439258088,medium
CUST_06106,Angela,Odonnell,Angela Odonnell,1976-08-01,Male,david19@gmail.com,001-368-968-3212x94389,Michealside,VN,2024-05-01,low,46802.28139681067,medium
CUST_06107,Wayne,Bennett,Wayne Bennett,1966-06-07,Male,erin78@farley.com,001-596-371-0558x563,West Julia,VN,2021-02-26,high,21537.330116796187,high
CUST_06108,Matthew,Kim,Matthew Kim,1966-08-18,Male,bakertodd@hotmail.com,824.383.1553x76980,Laurastad,VN,2021-09-27,high,32343.21933945754,high
CUST_06109,Christina,Watson,Christina Watson,1960-01-30,Female,jennifer05@yahoo.com,1994281732,Buchanantown,VN,2021-03-20,high,23262.64522853432,high
CUST_06110,Tyler,Richards,Tyler Richards,1980-08-08,Female,simpsondeborah@gmail.com,+1-498-801-5372x8857,East Melissa,VN,2023-11-02,medium,49776.099943573856,medium
CUST_06111,Timothy,Foster,Timothy Foster,2000-09-29,Male,smithchristopher@hotmail.com,(499)679-4160x37665,Browntown,VN,2022-02-27,low,26112.997497718898,high
CUST_06112,George,Woodward,George Woodward,1964-05-20,Female,sarahchristian@gmail.com,001-706-746-5970x1986,Michellefurt,VN,2022-10-23,medium,7119.362022828745,high
CUST_06113,William,Allen,William Allen,1965-07-09,Male,ywilliams@adams.com,001-565-831-8778x16472,Thomasview,VN,2021-12-02,low,59841.73137776125,high
CUST_06114,Mark,Page,Mark Page,2005-10-21,Female,brianjuarez@hotmail.com,151.454.1618x25983,Lake Meganview,VN,2021-07-15,low,74611.46752910117,high
CUST_06115,Erika,Tucker,Erika Tucker,1985-10-17,Male,jcline@gmail.com,369.637.1873x4966,Lake Kara,VN,2024-11-10,high,68614.69531998597,high
CUST_06116,Tiffany,Thompson,Tiffany Thompson,1958-12-06,Male,frederickjordan@walton-kim.com,922-748-2208x08191,Haasfurt,VN,2022-12-13,medium,52933.21732399984,high
CUST_06117,Rebecca,Bray,Rebecca Bray,1992-07-27,Female,mjackson@conner-jensen.biz,447.775.3238x90233,Stacyberg,VN,2024-07-27,medium,50318.74326133238,low
CUST_06118,Eric,Evans,Eric Evans,1993-10-18,Female,gescobar@hotmail.com,+1-057-127-6870,Juareztown,VN,2023-01-21,medium,53454.621974610665,high
CUST_06119,Scott,Rivera,Scott Rivera,2007-06-20,Female,shelby18@davis.com,133-856-8470,Carpenterville,VN,2024-02-29,high,44980.45660682439,high
CUST_06120,George,Sweeney,George Sweeney,1978-08-19,Male,bwells@tate.com,(768)080-4479x977,North Alyssastad,VN,2023-08-20,high,69780.85921346162,high
CUST_06121,Nicole,Rodriguez,Nicole Rodriguez,1985-09-15,Male,ramirezronald@hotmail.com,729.833.6653x80576,New Stephaniehaven,VN,2021-03-23,low,46292.34084855889,high
CUST_06122,Karen,Howell,Karen Howell,2001-08-22,Female,qlewis@hernandez.biz,001-595-707-2083x42941,New Adam,VN,2022-02-03,medium,27094.70684045189,medium
CUST_06123,Peter,Bishop,Peter Bishop,2005-10-08,Male,longchristopher@gmail.com,(985)665-6964,Aaronshire,VN,2021-10-04,high,3668.3016028823895,high
CUST_06124,Randy,Bennett,Randy Bennett,1957-07-28,Male,william12@richardson.com,+1-454-342-2217x988,Whiteton,VN,2023-09-29,medium,27296.52384619881,medium
CUST_06125,Craig,Hicks,Craig Hicks,1955-08-11,Male,ymueller@hotmail.com,022-651-5986x5269,Davidmouth,VN,2021-11-11,high,7729.14300657415,high
CUST_06126,Glenda,Cruz,Glenda Cruz,1961-11-03,Male,joneskenneth@gmail.com,+1-847-073-5862x9912,Port Emmabury,VN,2023-04-29,low,68201.0743635531,high
CUST_06127,Jacqueline,Bruce,Jacqueline Bruce,1967-08-06,Male,kennethwhite@cook.com,001-378-825-8064x519,West Rebecca,VN,2021-08-24,low,67003.99103616893,high
CUST_06128,Amy,Johns,Amy Johns,1971-06-02,Male,carlaarellano@lewis-miranda.com,(299)292-6664,Maxwellmouth,VN,2021-11-12,medium,73266.9484346568,high
CUST_06129,Kara,Johnston,Kara Johnston,1994-04-23,Male,sarah89@hotmail.com,+1-711-554-7375,Lawsonfort,VN,2023-10-24,low,47961.71514775825,high
CUST_06130,Stephanie,Burke,Stephanie Burke,1956-06-28,Male,kevincollier@yahoo.com,+1-550-737-1388x35057,Zoefurt,VN,2021-01-14,low,3668.4531104257667,medium
CUST_06131,Tony,Shaffer,Tony Shaffer,1967-02-28,Female,trangrant@smith-thomas.info,765-421-1479,Timothyland,VN,2023-12-25,low,19166.667459173907,high
CUST_06132,Emily,Jones,Emily Jones,1993-08-29,Male,thansen@larsen.org,(801)379-8674,Markberg,VN,2023-11-13,low,41279.07186828439,medium
CUST_06133,Dylan,Clark,Dylan Clark,1968-11-24,Female,steventhompson@yahoo.com,(205)399-4174x28931,South Michael,VN,2024-01-18,low,14833.42344329049,high
CUST_06134,John,Garrison,John Garrison,1988-11-27,Male,holmesdavid@wilson-mann.biz,+1-992-366-2776x5764,Danieltown,VN,2021-12-02,medium,9343.356405638431,high
CUST_06135,Cindy,Freeman,Cindy Freeman,1959-02-17,Female,hilljennifer@castillo.com,737-185-7813x461,Lake Charles,VN,2024-04-03,medium,31818.28038692769,high
CUST_06136,Katherine,Morales,Katherine Morales,1962-03-02,Female,sharon99@yahoo.com,529.737.0230x1840,Johnsonmouth,VN,2022-02-24,low,3764.0869515577697,high
CUST_06137,Melissa,Hill,Melissa Hill,1980-04-17,Female,wrodriguez@yahoo.com,305-981-4924x53744,Ryantown,VN,2022-12-19,low,60767.86390177086,medium
CUST_06138,Nicholas,Ward,Nicholas Ward,1969-11-30,Male,kflores@wilson.biz,+1-483-936-6270x86049,West Janet,VN,2022-12-20,medium,7535.017057934068,high
CUST_06139,Devin,Tran,Devin Tran,2002-05-05,Female,lacey92@alvarez.com,353-427-3803x74079,West Jimmyfort,VN,2021-08-27,high,17227.714884268782,high
CUST_06140,Eric,Matthews,Eric Matthews,1985-10-27,Male,heather73@yahoo.com,030.779.6029x2351,Donnaborough,VN,2022-09-19,low,49556.10745957354,high
CUST_06141,Stephanie,Morgan,Stephanie Morgan,1995-05-24,Female,tanyamartinez@yahoo.com,+1-565-679-7206x377,Fisherside,VN,2023-03-22,high,23596.06671035759,medium
CUST_06142,Alexander,Steele,Alexander Steele,1996-12-23,Male,vcook@anderson-goodwin.com,001-519-886-1391,Gilmoreport,VN,2021-03-05,low,62718.49256199601,low
CUST_06143,Mark,Nelson,Mark Nelson,1983-04-08,Female,bonnie75@schultz-hall.biz,(457)559-7857,New Curtisstad,VN,2021-08-10,low,50828.117958337134,high
CUST_06144,David,Williams,David Williams,1974-02-25,Male,jeremiah12@yahoo.com,6605124982,West Laura,VN,2021-09-10,low,29342.70707468021,medium
CUST_06145,Kathy,Conway,Kathy Conway,1998-01-10,Female,johnsonmicheal@swanson.info,001-512-985-4188x506,North Christopher,VN,2023-06-18,low,59285.50043602856,medium
CUST_06146,John,Pearson,John Pearson,1993-06-13,Male,fieldsrandall@stone.com,752.382.3692x8175,East Dana,VN,2022-11-12,medium,24914.75531068223,medium
CUST_06147,Barbara,Aguirre,Barbara Aguirre,1970-03-25,Male,robertwilson@hotmail.com,5621011865,Johnfort,VN,2021-01-07,low,62067.82121085994,medium
CUST_06148,Robert,Juarez,Robert Juarez,1979-03-13,Female,mmills@hotmail.com,806-906-2552,Franciscoshire,VN,2023-09-05,low,69284.80343850562,low
CUST_06149,Kayla,Mcclure,Kayla Mcclure,2000-05-25,Male,perkinscody@hines.com,(704)132-1401x9293,West Scotthaven,VN,2022-03-20,low,49286.855406810544,low
CUST_06150,James,Johnson,James Johnson,2006-06-20,Female,andersonnatalie@jackson.com,215.628.4433x7085,New Raymondland,VN,2021-06-01,medium,72396.61937692574,medium
CUST_06151,Michael,Foster,Michael Foster,2006-01-16,Male,rfrye@hotmail.com,944-643-2666x429,New Dakotahaven,VN,2022-02-07,low,58814.575381209084,high
CUST_06152,Steven,Davis,Steven Davis,1962-06-25,Male,stewartrobert@stein.org,+1-863-155-7610,Leemouth,VN,2024-02-04,medium,6615.461020894914,high
CUST_06153,Malik,Farmer,Malik Farmer,1975-08-27,Male,wdavila@thompson-crawford.com,865.973.3969x261,Lake Jason,VN,2021-03-22,high,16968.273088168666,high
CUST_06154,Tracy,Cruz,Tracy Cruz,2001-01-20,Male,shannon35@walsh.com,447-651-9109,West Carlview,VN,2023-12-12,medium,44947.72086674583,medium
CUST_06155,Benjamin,Kim,Benjamin Kim,1971-11-17,Male,ycarter@yahoo.com,(029)647-7651,East Joseph,VN,2024-06-28,medium,49630.37406502785,high
CUST_06156,Olivia,Wright,Olivia Wright,1961-02-04,Male,carrieterry@gmail.com,+1-834-727-1246x0495,Lake Scott,VN,2023-02-14,medium,73042.12001761251,high
CUST_06157,Patrick,Bailey,Patrick Bailey,1998-05-23,Female,wquinn@gmail.com,599.573.1861,West Ryan,VN,2023-06-11,high,61992.49479308975,medium
CUST_06158,Aaron,Griffith,Aaron Griffith,1956-10-28,Male,wilkinsonaaron@cardenas.com,809.355.6233x1872,Lauraport,VN,2024-05-25,high,45144.313160422505,high
CUST_06159,Dakota,Peterson,Dakota Peterson,1987-01-21,Male,wthomas@fox-espinoza.com,+1-474-148-4244x66191,Joneston,VN,2020-12-21,medium,39164.80967921147,high
CUST_06160,Kathryn,Avila,Kathryn Avila,1985-03-06,Female,michaelroman@scott-james.com,(523)181-0605,Carolynstad,VN,2021-04-14,low,25513.26867907531,medium
CUST_06161,Gina,Pineda,Gina Pineda,1984-11-10,Male,mcochran@bennett.biz,(680)147-9483x82449,Lake Juan,VN,2023-03-02,high,34492.78327653249,low
CUST_06162,Kathleen,Soto,Kathleen Soto,1975-08-22,Female,burkeshelley@gmail.com,890-252-3006x608,Walkerport,VN,2021-09-27,low,10952.264745956327,medium
CUST_06163,Aaron,Roberts,Aaron Roberts,1986-04-11,Female,qhebert@taylor.com,+1-573-849-6649x4174,Christinamouth,VN,2021-11-01,high,47378.41199958309,medium
CUST_06164,Ralph,Smith,Ralph Smith,1959-08-16,Female,rodriguezthomas@ayala-smith.org,034-167-6247,East Mariofurt,VN,2023-12-30,low,4279.4494579913635,high
CUST_06165,Donald,Browning,Donald Browning,1963-08-15,Male,emilymora@yahoo.com,135-595-2364x761,Kennethview,VN,2024-07-01,low,26930.7821996123,high
CUST_06166,Rachel,Everett,Rachel Everett,1995-08-18,Male,nstokes@king.com,4128345362,New Ryan,VN,2021-09-30,low,43518.06810774923,medium
CUST_06167,Richard,Solomon,Richard Solomon,1959-11-13,Male,monicacannon@yahoo.com,382-717-5254x427,South Danielborough,VN,2021-08-26,medium,39617.5688341833,high
CUST_06168,Marc,Martin,Marc Martin,1984-03-07,Female,derricknguyen@montgomery.com,682-325-1755x41589,New Brandonfurt,VN,2022-11-11,low,41071.2794638321,medium
CUST_06169,Christopher,Gonzalez,Christopher Gonzalez,1964-02-22,Female,reynoldslinda@johnson-wiggins.com,3997802188,Lake Brittanyport,VN,2024-11-14,medium,19668.25647330076,high
CUST_06170,Kelly,Estes,Kelly Estes,1990-09-18,Male,patrickjames@thomas-yates.com,(635)558-0180,Port Christopher,VN,2024-04-18,medium,78762.47153102458,high
CUST_06171,Jason,Bruce,Jason Bruce,1990-03-30,Female,zduran@sullivan-mata.com,040-741-6424,Danielland,VN,2023-02-12,low,44534.52851855896,high
CUST_06172,Christopher,Hernandez,Christopher Hernandez,1962-06-02,Female,kristen59@hotmail.com,(256)072-3710x84995,West Chelsea,VN,2022-08-14,high,75793.3340605242,high
CUST_06173,Christopher,Roberts,Christopher Roberts,1965-04-04,Male,evansjustin@hart-simpson.com,(370)965-5587,Lake Carolyn,VN,2021-06-21,high,43694.5994161247,high
CUST_06174,Collin,Russell,Collin Russell,1981-10-16,Female,chad38@hotmail.com,361-676-4319x87414,Sandovalhaven,VN,2022-02-22,low,54528.70838159394,medium
CUST_06175,Ashley,Thomas,Ashley Thomas,1955-03-24,Male,debra94@wheeler-flores.com,886-831-9683x5773,Port Brendabury,VN,2021-02-06,low,39189.23683903119,medium
